id,user_id,page_id,time_stamp,action,object_clicked
97062,356,0,"2023-09-16 17:50:10","Skills Quiz-9 Step-30 Incorrect",Cancel
97063,356,143,"2023-09-16 17:50:10",page-load,video
97064,356,144,"2023-09-16 17:51:27",page-load,"goal setting: pick three strategies"
97065,356,144,"2023-09-16 17:52:02",click,next-page
97066,356,144,"2023-09-16 17:52:02",click,next-page
97067,356,145,"2023-09-16 17:52:04",page-load,"goal setting: pick top strategy"
97068,356,145,"2023-09-16 17:52:10",click,next-page
97069,356,146,"2023-09-16 17:52:12",page-load,"goal setting: top strategy display"
97070,356,146,"2023-09-16 17:52:22",click,next-page
97071,356,147,"2023-09-16 17:52:23",page-load,"goal setting: example plan"
97072,356,147,"2023-09-16 17:52:29",click,next-page
97073,356,148,"2023-09-16 17:52:29",page-load,"goal setting: when"
97074,356,148,"2023-09-16 17:52:32",click,next-page
97075,356,148,"2023-09-16 17:52:44",click,next-page
97076,356,149,"2023-09-16 17:52:46",page-load,"goal setting: plan"
97077,356,149,"2023-09-16 17:52:48",click,next-page
97078,356,150,"2023-09-16 17:52:48",page-load,"goal setting: where"
97079,356,150,"2023-09-16 17:52:54",click,next-page
97080,356,151,"2023-09-16 17:52:55",page-load,"goal setting: plan"
97081,356,151,"2023-09-16 17:52:56",click,next-page
97082,356,152,"2023-09-16 17:52:57",page-load,"goal setting: with whom"
97083,356,152,"2023-09-16 17:53:05",click,next-page
97084,356,152,"2023-09-16 17:53:06",click,next-page
97085,356,153,"2023-09-16 17:53:07",page-load,"goal setting: plan"
97086,356,153,"2023-09-16 17:53:07",click,next-page
97087,356,154,"2023-09-16 17:53:08",page-load,"goal setting: how"
97088,356,154,"2023-09-16 17:53:23",click,next-page
97089,356,154,"2023-09-16 17:53:23",click,next-page
97090,356,155,"2023-09-16 17:53:23",page-load,"goal setting: plan"
97091,356,155,"2023-09-16 17:53:25",click,next-page
97092,356,156,"2023-09-16 17:53:26",page-load,"goal setting: barriers and alternatives"
97093,356,156,"2023-09-16 17:53:36",click,next-page
97094,356,157,"2023-09-16 17:53:36",page-load,"goal setting: motivation"
97095,356,157,"2023-09-16 17:53:41",click,next-page
97096,356,158,"2023-09-16 17:53:41",page-load,"goal setting: confidence"
97097,356,158,"2023-09-16 17:53:44",click,next-page
97098,356,159,"2023-09-16 17:53:45",page-load,"goal setting: plan"
97099,356,159,"2023-09-16 17:54:32",click,next-page
97100,356,160,"2023-09-16 17:54:32",page-load,"end of lesson: 3"
97101,356,160,"2023-09-16 17:54:37",page-load,"end of lesson: 3"
97102,356,200,"2023-09-16 17:54:42",page-load,video
97103,356,201,"2023-09-16 17:58:27",page-load,"web form: question"
97104,356,201,"2023-09-16 17:58:37",click,"correct-option: D. All of the above"
97105,356,201,"2023-09-16 17:58:39",click,next-page
97106,356,202,"2023-09-16 17:58:39",page-load,video
97107,356,203,"2023-09-16 17:59:17",page-load,"web form: scheduling choices"
