id,user_id,page_id,time_stamp,action,object_clicked
19456,254,434,"2023-02-13 15:50:59",page-load,video
19457,254,43,"2023-02-13 15:51:03",page-load,"goal setting: summary page one"
19458,254,435,"2023-02-13 15:51:04",page-load,"goal setting: preview"
19459,254,435,"2023-02-13 15:51:05",page-load,"goal setting: preview"
19460,254,435,"2023-02-13 15:51:07",click,next-page
19461,254,436,"2023-02-13 15:51:08",page-load,"goal setting: example plan"
19462,254,436,"2023-02-13 15:51:09",click,next-page
19463,254,437,"2023-02-13 15:51:09",page-load,"goal setting: pick one strategy"
19464,254,437,"2023-02-13 15:51:13",click,previous-page
19465,254,436,"2023-02-13 15:51:13",page-load,"goal setting: example plan"
19466,254,436,"2023-02-13 15:51:14",click,previous-page
19467,254,435,"2023-02-13 15:51:15",page-load,"goal setting: preview"
19468,254,435,"2023-02-13 15:51:15",click,previous-page
0,0,0,"2023-02-13 15:51:15",module_end,none
