id,user_id,page_id,time_stamp,action,object_clicked
94093,358,235,"2023-08-31 15:35:56",page-load,video
94094,358,236,"2023-08-31 15:39:17",page-load,"web form: question"
94095,358,236,"2023-08-31 15:39:20",click,"correct-option: 1"
94096,358,236,"2023-08-31 15:39:21",click,next-page
94097,358,237,"2023-08-31 15:39:21",page-load,"web form: what would you like to do next"
94098,358,237,"2023-08-31 15:39:23",click,next-page
94099,358,238,"2023-08-31 15:39:24",page-load,"skills quiz preview"
94100,358,238,"2023-08-31 15:39:41",click,next-page
94101,358,0,"2023-08-31 15:39:48","Skills Quiz-17 Step-1 Correct",View
94102,358,0,"2023-08-31 15:39:50","Skills Quiz-17 Step-2 Correct",SAVE
94103,358,0,"2023-08-31 15:39:51","Skills Quiz-17 Step-3 Correct",Delete
94104,358,0,"2023-08-31 15:39:52","Skills Quiz-17 Step-4 Correct",Confirm
94105,358,0,"2023-08-31 15:39:55","Skills Quiz-17 Step-5 Incorrect",Confirm
94106,358,0,"2023-08-31 15:39:56","Skills Quiz-17 Step-5 Correct"," Delete"
94107,358,0,"2023-08-31 15:39:56","Skills Quiz-17 Step-6 Incorrect"," Delete"
94108,358,0,"2023-08-31 15:40:03","Skills Quiz-17 Step-7 Incorrect",View
94109,358,0,"2023-08-31 15:40:03","Skills Quiz-17 Step-6 Correct",View
94110,358,0,"2023-08-31 15:40:07","Skills Quiz-17 Step-7 Correct","Move Note"
94111,358,0,"2023-08-31 15:40:14","Skills Quiz-17 Step-8 Incorrect","Cookie Recipes"
94112,358,0,"2023-08-31 15:40:16","Skills Quiz-17 Step-8 Incorrect",Move
0,0,0,"2023-08-31 15:40:16",module_end,none
