id,user_id,page_id,time_stamp,action,object_clicked
113017,406,0,"2024-01-06 21:30:04","Skills Quiz-2 Step-1 Correct",TODAY
113018,406,0,"2024-01-06 21:30:21","Skills Quiz-2 Step-2 Correct","Add Entry/Event"
113019,406,0,"2024-01-06 21:30:34","Skills Quiz-2 Step-3 Correct","June 10, 2021"
113020,406,0,"2024-01-06 21:30:39","Skills Quiz-2 Step-4 Correct",right-arrow
113021,406,0,"2024-01-06 21:30:41","Skills Quiz-2 Step-0 Correct",right-arrow
113022,406,0,"2024-01-06 21:30:44","Skills Quiz-2 Step-5 Correct",21
113023,406,0,"2024-01-06 21:30:48","Skills Quiz-2 Step-6 Correct",OK
0,0,0,"2024-01-06 21:30:48",module_end,none
